,Код объекта,Комнатность,Общая площадь,Высота потолков,Ремонт,Санузел,Балкон,Материал окон,Солнечная сторона,Вид из окон,Счетчик воды,Железная дверь,Подключённые сервисы,Домофон,Этаж/Этажность,Серия,Год постройки,Стены,Номер дома,Колясочная,Двор,Парковка,Адрес,zipcode,url,Цена,Коммунальные платежи,Кухонный гарнитур,Кухня-гостиная,Нежилые помещения на первом этаже,Пандус,Площадка для выгула собак,Площадь кухни,Остекление балкона,Площадь балкона,Счетчик тепла,Гардеробная,Лифт,Консьерж,Велосипедная,Детская площадка,система водонагрева,Кладовка,Корпус,Мягкая мебель,Шкаф-купе,воздушные фильтры,Проходные комнаты,Квартира угловая / торцевая,строение,фильтры для воды,Постирочная,Видеодомофон,охранная сигнализация,кондиционер,Многоуровневая
492,5066320,5,107 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,3 из 3,1-335А,1948,Кирпичные,1,,открытый двор,наземный паркинг,"Центр, ул. Пушкинская, д. 1",,https://ptz.etagi.com//realty/5066320/,7 200 000 руб.,,,да,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,5117944,3,60 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,5 из 9,Инд,1979,Кирпичные,8,,открытый двор,парковка отсутствует,"Голиковка, ул. Калинина, д. 8",,https://ptz.etagi.com//realty/5117944/,4 500 000 руб.,,,да,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,5108301,2,53 м²,2.7 м,Улучшенная черновая отделка,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,3 из 3,Инд,2019,Кирпичные,8,,"закрытый двор, шлагбаум",наземный паркинг,", ул. Дивизионный пр., д. 8",,https://ptz.etagi.com//realty/5108301/,3 750 000 руб.,2500-3500 ₽,,,,,,13.3 м²,,,,,,,,,,,,,,,,,,,,,,,
495,5081396,2,63 м²,2.5 м,Улучшенная черновая отделка,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,2 из 4,Инд,2021,Панельные,36,,открытый двор,наземный паркинг,"Кукковка, ул. Балтийская, д. 36",,https://ptz.etagi.com//realty/5081396/,3 500 000 руб.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,5077285,1,31 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,1 из 2,Инд,1945,Деревянные,10б,,открытый двор,парковка отсутствует,"5-й посёлок, ул. Боровая, д. 10б",,https://ptz.etagi.com//realty/5077285/,1 849 000 руб.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,5062609,2,48.8 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,все окна,"памятники архитектуры, культуры, пешеходные бульвары",есть,есть,"телефон, интернет, кабельное телевидение",Есть,7 из 9,Инд,1979,Кирпичные,8,,открытый двор,наземный паркинг,"Голиковка, ул. Калинина, д. 8",,https://ptz.etagi.com//realty/5062609/,4 080 000 руб.,,+,,,,,7.7 м²,есть,6 м²,,,,,,,,,,+,+,,,,,,,,,,
498,5045668,1,18 м²,2.5 м,Косметический ремонт,Раздельный,Нет балкона,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,5 из 9,Общ,1974,Кирпичные,55а,,открытый двор,наземный паркинг,"Голиковка, ул. Калинина, д. 55а",,https://ptz.etagi.com//realty/5045668/,790 000 руб.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,5041508,1,23 м²,2.5 м,Косметический ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,4 из 5,Общ,1979,Кирпичные,5,,открытый двор,наземный паркинг,"Зарека, ул. Державина, д. 5",,https://ptz.etagi.com//realty/5041508/,900 000 руб.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,5095990,1,17 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,5 из 5,Общ,1978,Кирпичные,4,,открытый двор,наземный паркинг,"Центр, ул. Ленина пр-т, д. 4",,https://ptz.etagi.com//realty/5095990/,850 000 руб.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,5059091,2,56.6 м²,2.5 м,Современный ремонт,Совмещенный,Есть балкон,Пластиковые,все окна,"памятники архитектуры, культуры, пешеходные бульвары",есть,есть,"телефон, интернет, кабельное телевидение",Есть,3 из 4,1-335,1956,Кирпичные,6,,"закрытый двор, шлагбаум",наземный паркинг,"Центр, ул. Кирова, д. 6",,https://ptz.etagi.com//realty/5059091/,4 200 000 руб.,,+,да,,,,,,,,+,,,,,,,,+,,,,,,,,,,,
502,5024912,1,30.9 м²,2.5 м,Современный ремонт,Совмещенный,Нет балкона,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,5 из 5,Инд,1964,Блочные,47а,,открытый двор,наземный паркинг,"Центр, ул. Анохина, д. 47а",,https://ptz.etagi.com//realty/5024912/,2 290 000 руб.,2900-3300 ₽,+,,,,,,,,,,,,,,,,,,,,,Да,,,,,,,
503,4988019,1,43 м²,2.55 м,Косметический ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,4 из 5,Инд,2003,Кирпичные,4А,,открытый двор,парковка отсутствует,"Кукковка, ул. Ровио, д. 4А",,https://ptz.etagi.com//realty/4988019/,3 000 000 руб.,,,да,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4898607,3,80 м²,2.5 м,Современный ремонт,Совмещенный,Нет балкона,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет",Есть,1 из 5,Инд,1990,Кирпичные,7 к1,,открытый двор,наземный паркинг,"Соломенное, ул. Трудовых резервов, д. 7 к1",,https://ptz.etagi.com//realty/4898607/,4 480 000 руб.,,+,да,,,,,,,,+,,,,,+,в квартире,1,,+,,,,,,,,+,,
505,4888103,1,38.1 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,6 из 15,Инд,2008,Монолитные,12а,,открытый двор,наземный паркинг,"Кукковка, ул. Ровио, д. 12а",,https://ptz.etagi.com//realty/4888103/,3 150 000 руб.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,4990882,3,65 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,8 из 9,75 ,1991,Панельные,5,,открытый двор,наземный паркинг,"Древлянка, ул. Лесной пр-т, д. 5",,https://ptz.etagi.com//realty/4990882/,4 080 000 руб.,,+,,,,,7.5 м²,есть,6 м²,,,пассажирский,,,,,,,+,+,,,,,,,,,,
507,4921264,3,79.2 м²,2.5 м,Частичный ремонт,Раздельный,Есть балкон,Деревянные,часть окон,во двор,есть,,интернет,Есть,1 из 5,Инд,1981,Кирпичные,12,,открытый двор,наземный паркинг,"Зарека, ул. Луначарского, д. 12",,https://ptz.etagi.com//realty/4921264/,3 300 000 руб.,6000 ₽,+,,есть,,,13.2 м²,есть,,,,,,,,,,,,,,,Да,,,,,,,
508,4902759,3,72 м²,2.75 м,Улучшенная черновая отделка,Совмещенный,Есть балкон,Пластиковые,часть окон,на детскую площадку,есть,есть,"телефон, интернет, кабельное телевидение",Есть,5 из 9,Инд,2018,Монолитные,31,есть,"закрытый двор, ворота, видеонаблюдение",подземный паркинг,"Центр, ул. Федосовой, д. 31",,https://ptz.etagi.com//realty/4902759/,6 190 000 руб.,,,да,есть,,,,есть,,есть,,пассажирский и грузовой,,есть,,,,,,,,,,,,,,,,
509,5027617,2,45 м²,2.5 м,Косметический ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,3 из 9,Инд,1983,Панельные,5,,открытый двор,наземный паркинг,"Суоярви, ул. Кайманова, д. 5",,https://ptz.etagi.com//realty/5027617/,1 300 000 руб.,,,,,,,,,,,,пассажирский и грузовой,,,,,,,,,,,,,,,,,,
510,5027502,2,54 м²,2.5 м,Современный ремонт,Раздельный,Есть балкон,Пластиковые,часть окон,во двор,есть,есть,"телефон, интернет, кабельное телевидение",Есть,1 из 5,Инд,2016,Панельные,12,,открытый двор,наземный паркинг,"Древлянка, ул. Скандинавский пр., д. 12",,https://ptz.etagi.com//realty/5027502/,3 800 000 руб.,1500-2000 ₽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
