Код объекта,Комнатность,Ремонт,Балкон,Материал окон,Серия,Год постройки,Стены,url,Адрес,наземный паркинг,гостевой паркинг,парковка отсутствует,подземный паркинг,гараж во дворе,парковка,Двор,Железная дверь,Счетчик воды,во двор,на детскую площадку,стены соседних домов,памятники архитектуры,культуры,пешеходные бульвары,дороги,трассы,автомобильные мосты,Высота потолков,Общая площадь,этаж,всего этажей,цена
4558536,3,Косметический ремонт,Нет балкона,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4558536/,Кондопога,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,65.1,2,3,2260.0
4590045,1,Частичный ремонт,Есть балкон,Деревянные,Общ,1978.0,Панельные,https://ptz.etagi.com//realty/4590045/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.0,3,5,660.0
4684284,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1960.0,Кирпичные,https://ptz.etagi.com//realty/4684284/,Голиковка,0,0,1,0,0,0,открытый двор,отсутствует,есть,1,0,0,0,0,0,0,0,0,2.5,12.0,1,5,550.0
4568095,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,1997.0,Кирпичные,https://ptz.etagi.com//realty/4568095/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,50.0,4,12,3399.0
4640547,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1988.0,Кирпичные,https://ptz.etagi.com//realty/4640547/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.75,33.5,1,5,2450.0
4665707,1,Косметический ремонт,Нет балкона,Деревянные,Общ,1976.0,Кирпичные,https://ptz.etagi.com//realty/4665707/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,1,0,0,2.5,12.7,2,5,550.0
4587497,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1967.0,Блочные,https://ptz.etagi.com//realty/4587497/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,31.0,3,3,1800.0
4683347,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,,Кирпичные,https://ptz.etagi.com//realty/4683347/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,19.7,3,5,820.0
4615888,4,Частичный ремонт,Лоджия,Деревянные,75 ,1985.0,Панельные,https://ptz.etagi.com//realty/4615888/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,70.3,4,9,2800.0
4564920,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1982.0,Кирпичные,https://ptz.etagi.com//realty/4564920/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,2,5,600.0
4530588,3,Косметический ремонт,Есть балкон,Пластиковые/деревянные,Инд,1957.0,Кирпичные,https://ptz.etagi.com//realty/4530588/,Первомайский,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,1,0,0,3.0,72.0,3,3,4000.0
4466214,6,Ремонт по дизайн проекту,две лоджии и более,Пластиковые,Инд,2014.0,Деревянные,https://ptz.etagi.com//realty/4466214/,Пески,1,0,0,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,202.0,2,2,14990.0
4414316,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2016.0,Монолитные,https://ptz.etagi.com//realty/4414316/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.0,8,16,3200.0
4447349,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2012.0,Панельные,https://ptz.etagi.com//realty/4447349/,5-й посёлок,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,35.6,5,9,2110.0
4402769,1,Косметический ремонт,Нет балкона,Деревянные,Инд,1934.0,Деревянные,https://ptz.etagi.com//realty/4402769/,Железнодорожный,1,0,0,0,0,0,открытый двор,есть,есть,1,0,1,0,0,0,0,0,0,2.5,34.0,2,2,900.0
4500403,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2017.0,Монолитные,https://ptz.etagi.com//realty/4500403/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,56.1,5,9,6510.0
4432300,1,Современный ремонт,Есть балкон,Пластиковые,Общ,1974.0,Кирпичные,https://ptz.etagi.com//realty/4432300/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.1,7,9,550.0
4310849,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1982.0,Кирпичные,https://ptz.etagi.com//realty/4310849/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,3,5,890.0
4386226,5,Косметический ремонт,Есть балкон,Пластиковые,Общ,1958.0,Кирпичные,https://ptz.etagi.com//realty/4386226/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,89.0,1,5,2900.0
4331495,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1979.0,Кирпичные,https://ptz.etagi.com//realty/4331495/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,2,5,600.0
4319605,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,1953.0,Кирпичные,https://ptz.etagi.com//realty/4319605/,Зарека,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,1,0,0,2.5,34.0,5,5,2000.0
4508915,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/4508915/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,41.1,1,2,1560.0
4344379,2,Ремонт по дизайн проекту,Есть балкон,Пластиковые,Инд,2008.0,Панельные,https://ptz.etagi.com//realty/4344379/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.75,60.0,1,9,5199.0
4559429,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,,Блочные,https://ptz.etagi.com//realty/4559429/,Мелиоративный п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.0,3,5,510.0
4474476,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,1983.0,Кирпичные,https://ptz.etagi.com//realty/4474476/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,2,5,999.0
4419038,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2011.0,Деревянные,https://ptz.etagi.com//realty/4419038/,5-й посёлок,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,30.0,2,2,1460.0
4505524,2,Частичный ремонт,Есть балкон,Пластиковые,75 ,1992.0,Панельные,https://ptz.etagi.com//realty/4505524/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,55.3,4,9,2650.0
4389654,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1990.0,Кирпичные,https://ptz.etagi.com//realty/4389654/,Сулажгора,1,0,0,0,0,0,открытый двор,есть,отсутствует,1,0,0,0,0,0,0,0,0,2.5,12.6,5,5,540.0
4309302,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1970.0,Панельные,https://ptz.etagi.com//realty/4309302/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,59.1,1,5,3700.0
4471087,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1979.0,Кирпичные,https://ptz.etagi.com//realty/4471087/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,4,5,600.0
4463435,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1982.0,Кирпичные,https://ptz.etagi.com//realty/4463435/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,17.5,4,5,650.0
4427663,3,Косметический ремонт,Нет балкона,Пластиковые,Инд,1983.0,Кирпичные,https://ptz.etagi.com//realty/4427663/,Чална,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.75,44.0,2,2,1350.0
4364160,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1980.0,Кирпичные,https://ptz.etagi.com//realty/4364160/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.5,3,5,800.0
4342447,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1969.0,Панельные,https://ptz.etagi.com//realty/4342447/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,5,5,500.0
4376522,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/4376522/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,37.0,9,9,2060.0
4561287,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1994.0,Панельные,https://ptz.etagi.com//realty/4561287/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,36.9,5,10,2300.0
4484879,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1958.0,Панельные,https://ptz.etagi.com//realty/4484879/,Чална-1 п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,46.0,2,2,999.0
4394987,4,Косметический ремонт,Есть балкон,Пластиковые,75 ,1980.0,Панельные,https://ptz.etagi.com//realty/4394987/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,85.8,3,5,3899.0
4480107,4,Косметический ремонт,Есть балкон,Пластиковые,75 ,1982.0,Панельные,https://ptz.etagi.com//realty/4480107/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,71.0,6,9,4200.0
4335696,5,Частичный ремонт,Есть балкон,Пластиковые,Общ,1962.0,Блочные,https://ptz.etagi.com//realty/4335696/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,4,5,500.0
4123841,3,Косметический ремонт,Нет балкона,Пластиковые/деревянные,Инд,1977.0,Кирпичные,https://ptz.etagi.com//realty/4123841/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.1,83.7,1,9,4800.0
4139793,4,Косметический ремонт,Есть балкон,Пластиковые,75 ,1990.0,Панельные,https://ptz.etagi.com//realty/4139793/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,8.0,1,9,499.0
4270319,1,Современный ремонт,Есть балкон,Пластиковые,Инд,1984.0,Кирпичные,https://ptz.etagi.com//realty/4270319/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,4,5,600.0
4304769,1,Косметический ремонт,Есть балкон,Пластиковые/деревянные,Инд,1999.0,Панельные,https://ptz.etagi.com//realty/4304769/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,38.5,4,5,2750.0
4309708,3,Косметический ремонт,Есть балкон,Пластиковые,75 ,,Панельные,https://ptz.etagi.com//realty/4309708/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.0,2,9,700.0
4304870,1,Современный ремонт,Нет балкона,Пластиковые,Общ,1969.0,Панельные,https://ptz.etagi.com//realty/4304870/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,16.0,4,5,690.0
4201228,1,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4201228/,Университетский городок,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,28.2,3,3,3100.0
4148154,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/4148154/,Апатиты,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,47.7,3,5,920.0
4216722,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1967.0,Деревянные,https://ptz.etagi.com//realty/4216722/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,48.6,2,2,2500.0
4099873,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2009.0,Панельные,https://ptz.etagi.com//realty/4099873/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,1,0,0,2.7,81.4,4,5,4599.0
4291848,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1982.0,Кирпичные,https://ptz.etagi.com//realty/4291848/,Зарека,1,0,0,0,0,0,открытый двор,отсутствует,отсутствует,1,0,1,0,0,0,0,0,0,2.5,13.0,1,5,600.0
4167465,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2014.0,Панельные,https://ptz.etagi.com//realty/4167465/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,62.1,2,4,4250.0
4084360,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,1986.0,Деревянные,https://ptz.etagi.com//realty/4084360/,Первомайский,0,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,40.9,1,2,1100.0
4287130,3,Современный ремонт,Есть балкон,Пластиковые,75 ,,Панельные,https://ptz.etagi.com//realty/4287130/,Деревянка п.,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.75,74.0,2,5,1760.0
4167006,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1966.0,Панельные,https://ptz.etagi.com//realty/4167006/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,1,0,0,2.5,32.0,2,5,2360.0
4293465,1,Косметический ремонт,Есть балкон,Пластиковые,75 ,1990.0,Панельные,https://ptz.etagi.com//realty/4293465/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,41.0,1,10,2800.0
4077667,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1976.0,Панельные,https://ptz.etagi.com//realty/4077667/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,47.9,1,5,2480.0
4092393,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/4092393/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,30.0,1,2,900.0
4164121,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/4164121/,Томицы,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.8,2,2,650.0
4270298,5,Косметический ремонт,Есть балкон,Пластиковые,Инд,1962.0,Кирпичные,https://ptz.etagi.com//realty/4270298/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,2,5,750.0
4151287,3,Современный ремонт,Есть балкон,Пластиковые,Инд,1952.0,Кирпичные,https://ptz.etagi.com//realty/4151287/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.25,63.8,3,4,4820.0
4249387,3,Современный ремонт,Есть балкон,Пластиковые,Инд,1986.0,Кирпичные,https://ptz.etagi.com//realty/4249387/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.15,69.4,2,4,7000.0
4163024,3,Требует ремонта,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4163024/,Сулажгора,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,67.0,1,2,790.0
4286684,3,Частичный ремонт,Нет балкона,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/4286684/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,66.9,1,2,1650.0
4144874,3,Частичный ремонт,Нет балкона,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4144874/,Соломенное,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,50.0,2,2,690.0
4306374,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,1959.0,Кирпичные,https://ptz.etagi.com//realty/4306374/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,87.8,2,4,4200.0
4305691,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,2004.0,Кирпичные,https://ptz.etagi.com//realty/4305691/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,4,9,750.0
4063914,4,Косметический ремонт,Есть балкон,Пластиковые,335-с,1979.0,Панельные,https://ptz.etagi.com//realty/4063914/,Кукковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,72.0,3,5,3770.0
4249318,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/4249318/,Кончезеро с.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,50.0,3,5,1350.0
4235899,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2003.0,Кирпичные,https://ptz.etagi.com//realty/4235899/,Первомайский,0,0,1,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.6,60.2,4,6,5200.0
3904353,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,1979.0,Панельные,https://ptz.etagi.com//realty/3904353/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,53.7,5,5,2900.0
3965096,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2000.0,Кирпичные,https://ptz.etagi.com//realty/3965096/,Голиковка,0,0,1,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,110.0,2,4,7650.0
3767727,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2004.0,Кирпичные,https://ptz.etagi.com//realty/3767727/,Центр,1,0,0,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.05,75.9,5,5,5799.0
3908456,1,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2021.0,Монолитные,https://ptz.etagi.com//realty/3908456/,Древлянка,0,1,0,0,0,1,открытый двор,отсутствует,отсутствует,1,0,0,0,0,0,0,0,0,2.8,37.0,5,10,2550.0
3877620,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1954.0,Кирпичные,https://ptz.etagi.com//realty/3877620/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,60.3,1,3,3290.0
4011658,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/4011658/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,51.0,4,6,3400.0
3946579,3,Косметический ремонт,Нет балкона,Пластиковые,Инд,1963.0,Кирпичные,https://ptz.etagi.com//realty/3946579/,Шуя п.,1,0,0,0,1,0,открытый двор,есть,есть,1,0,1,0,0,0,0,0,0,2.62,52.5,2,2,1600.0
3746449,4,Косметический ремонт,Есть балкон,Деревянные,Инд,1975.0,Панельные,https://ptz.etagi.com//realty/3746449/,Новая Вилга п.,0,0,1,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,0,0,0,2.5,71.2,5,5,1550.0
3835822,2,Косметический ремонт,Есть балкон,Пластиковые,Хрущ,1975.0,Панельные,https://ptz.etagi.com//realty/3835822/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,57.3,2,9,2850.0
3789120,2,Современный ремонт,Есть балкон,Пластиковые,Инд,1962.0,Кирпичные,https://ptz.etagi.com//realty/3789120/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,45.3,4,5,3850.0
4055206,3,Косметический ремонт,Нет балкона,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/4055206/,Шуя п.,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,60.4,1,3,2200.0
3763106,2,Косметический ремонт,Есть балкон,Пластиковые,75 ,1987.0,Панельные,https://ptz.etagi.com//realty/3763106/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,56.5,8,9,3100.0
3840362,2,Требует ремонта,Есть балкон,Пластиковые,Инд,1959.0,Кирпичные,https://ptz.etagi.com//realty/3840362/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.6,2,5,2199.0
3894868,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,1968.0,Блочные,https://ptz.etagi.com//realty/3894868/,Птицефабрика,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,30.0,2,2,1250.0
3910875,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1969.0,Блочные,https://ptz.etagi.com//realty/3910875/,Голиковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.9,2,5,2670.0
3785347,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1974.0,Кирпичные,https://ptz.etagi.com//realty/3785347/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,2,9,550.0
3735488,3,Ремонт по дизайн проекту,Нет балкона,Пластиковые,Инд,1956.0,Кирпичные,https://ptz.etagi.com//realty/3735488/,Центр,1,0,0,0,0,0,закрытый двор,есть,есть,0,0,1,0,0,0,0,0,0,2.9,71.6,2,5,5690.0
3983701,4,Современный ремонт,Есть балкон,Пластиковые,Инд,1983.0,Панельные,https://ptz.etagi.com//realty/3983701/,Кукковка,0,0,1,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,87.7,1,9,4500.0
3983636,3,Современный ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/3983636/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,105.0,1,2,6000.0
3752094,2,Косметический ремонт,Нет балкона,Деревянные,Инд,1953.0,Кирпичные,https://ptz.etagi.com//realty/3752094/,Зарека,1,0,0,0,0,0,открытый двор,отсутствует,есть,1,0,0,0,0,0,0,0,0,2.5,54.0,1,3,2450.0
3920487,4,Косметический ремонт,Есть балкон,Пластиковые,Хрущ,1994.0,Панельные,https://ptz.etagi.com//realty/3920487/,Мелиоративный п.,1,0,0,0,0,0,открытый двор,отсутствует,отсутствует,1,1,0,0,0,0,0,0,0,2.7,72.0,5,5,2300.0
3759577,3,Косметический ремонт,Есть балкон,Пластиковые,2-68-1-0,1990.0,Панельные,https://ptz.etagi.com//realty/3759577/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,63.6,6,16,3880.0
3872737,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1979.0,Кирпичные,https://ptz.etagi.com//realty/3872737/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,3,5,800.0
3833360,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1990.0,Кирпичные,https://ptz.etagi.com//realty/3833360/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,3,5,450.0
3982986,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1964.0,Деревянные,https://ptz.etagi.com//realty/3982986/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,40.3,2,2,1450.0
3856275,3,Современный ремонт,Есть балкон,Пластиковые,75 ,1994.0,Панельные,https://ptz.etagi.com//realty/3856275/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,65.3,8,10,4500.0
3958269,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2010.0,Кирпичные,https://ptz.etagi.com//realty/3958269/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,61.0,6,9,4600.0
3960369,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2005.0,Кирпичные,https://ptz.etagi.com//realty/3960369/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,79.0,2,5,6300.0
3767128,3,Современный ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/3767128/,Кончезеро с.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,57.8,1,2,2370.0
3693415,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1998.0,Кирпичные,https://ptz.etagi.com//realty/3693415/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,145.0,1,10,8890.0
3482354,5,Ремонт по дизайн проекту,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/3482354/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,264.1,1,2,10900.0
3673923,1,Частичный ремонт,Есть балкон,Пластиковые,Общ,2004.0,Кирпичные,https://ptz.etagi.com//realty/3673923/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,11.5,9,9,480.0
3687566,3,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/3687566/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,65.3,1,2,2150.0
3719204,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1983.0,Панельные,https://ptz.etagi.com//realty/3719204/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,2,5,800.0
3676888,3,Косметический ремонт,Есть балкон,Пластиковые,335-с,1978.0,Панельные,https://ptz.etagi.com//realty/3676888/,Кукковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,63.7,3,5,3550.0
3695978,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/3695978/,Деревянка п.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,47.0,2,5,850.0
3556267,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1984.0,Кирпичные,https://ptz.etagi.com//realty/3556267/,Железнодорожный,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.5,5,5,650.0
